Site_name2,Site_name,Latitude,Longitude,Country,Max_date,Min_date,Type,Group,Hominin,Artifact_Class,Present,citation
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,ornamentation,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,wooden,no,NA
Tan-Tan,Tan-Tan,28.43333333,-11.1,Morocco,500,300,Open air,300-399,no,art,yes,Bednairk 2003
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,art,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,bone,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,engravedBone,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,engravedEggshell,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,engravedOchre,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,engravedStone,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,exotic,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,hafting,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,ochre,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,ornamentation,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,wooden,no,NA
Tata,Tata,47.64581,18.3303,Hungary,n/a,100,Open air,100-199,no,engraved,yes,Marshack 1976
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,art,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,bone,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,engravedBone,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,engravedEggshell,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,engravedOchre,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,exotic,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,hafting,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,ochre,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,ornamentation,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,wooden,no,NA
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,engraved,yes,Cremades et al 1995
Temnata Cave,Temnata Cave,43.1667,24.0667,Bulgaria,n/a,50,Cave,45-99,no,engravedStone,yes,Cremades et al 1995
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,art,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,bone,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,engraved,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,engravedBone,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,engravedEggshell,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,engravedOchre,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,engravedStone,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,exotic,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,hafting,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,ornamentation,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,wooden,no,NA
Terra Amata,Terra Amata,43.697778,7.289444,France,n/a,300,Open air,300-399,no,ochre,yes,de lumley (1966)
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,art,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,bone,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,engravedBone,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,engravedEggshell,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,engravedOchre,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,engravedStone,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,exotic,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,hafting,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,ochre,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,ornamentation,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,wooden,no,NA
Trinil,Trinil,-7.366666667,111.35,Indonesia,640,380,Open air,300-399,Homo erectus,engraved,yes,Joordens et al. 2014
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,art,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,bone,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,engraved,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,engravedBone,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,engravedEggshell,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,engravedOchre,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,engravedStone,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,exotic,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,hafting,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,ornamentation,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,wooden,no,NA
Twin Rivers a,Twin Rivers a,-15.51666667,28.18333333,Zambia,200,140,Open air,100-199,Homo sapiens,ochre,yes,Clark and Brown 2001
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,art,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,bone,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,engraved,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,engravedBone,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,engravedEggshell,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,engravedOchre,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,engravedStone,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,exotic,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,hafting,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,ornamentation,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,wooden,no,NA
Twin Rivers b,Twin Rivers b,-15.51666667,28.18333333,NA,n/a,200,NA,200-299,no,ochre,yes,Clark and Brown 2001
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,art,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,bone,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,engraved,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,engravedBone,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,engravedEggshell,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,engravedOchre,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,engravedStone,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,exotic,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,ochre,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,ornamentation,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,wooden,no,NA
Umm el Tlel,Umm el Tlel,35.4,39.48333333,Syria,75,66,Open air,45-99,no,hafting,yes,Boeda et al 2009
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,art,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,bone,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,engraved,no,Chazan and Horwitz 2009
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,engravedBone,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,engravedEggshell,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,engravedOchre,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,hafting,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,ornamentation,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,wooden,no,NA
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,engravedStone,yes,Chazan and Horwitz 2009
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,exotic,yes,Chazan and Horwitz 2009
Wonderwerk Cave,Wonderwerk Cave,-27.845,23.554,South Africa,n/a,179,Cave,100-199,no,ochre,yes,Watts et al 2016
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,art,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,bone,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,engravedEggshell,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,engravedOchre,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,engravedStone,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,exotic,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,hafting,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,ochre,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,ornamentation,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,wooden,no,NA
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,engraved,yes,Gao et al. 2004
Xinglongdong Cave,Xinglongdong Cave,30.63333333,109.4333333,China,150,120,Cave,100-199,Homo sapiens,engravedBone,yes,Gao et al. 2004
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,art,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,bone,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,engraved,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,engravedBone,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,engravedEggshell,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,engravedOchre,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,engravedStone,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,exotic,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,hafting,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,ochre,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,ornamentation,no,NA
Zombepata Cave,Zombepata Cave,-16.81666667,30.81666667,Zimbabwe,n/a,40,Cave,45-99,no,wooden,no,NA
